"SUBJECT"	"GENE"	"N"	"TOTAL"	"FREQ"
"17949"	"HD_63"	"TRBV23-1"	5	33649	0.000148592825938364
"17950"	"HD_63"	"TRBV24-1"	543	33649	0.0161371808969063
"17951"	"HD_63"	"TRBV25-1"	12	33649	0.000356622782252073
"17952"	"HD_63"	"TRBV26"	0	33649	0
"17953"	"HD_63"	"TRBV27"	1827	33649	0.0542958185978781
"17954"	"HD_63"	"TRBV28"	151	33649	0.00448750334333858
"17955"	"HD_63"	"TRBV29-1"	2499	33649	0.0742666944039942
"17956"	"HD_63"	"TRBV3-1"	0	33649	0
"17957"	"HD_63"	"TRBV3-2"	0	33649	0
"17958"	"HD_63"	"TRBV30"	516	33649	0.0153347796368391
"17959"	"HD_63"	"TRBV4-1"	20	33649	0.000594371303753455
"17960"	"HD_63"	"TRBV4-2"	103	33649	0.00306101221433029
"17961"	"HD_63"	"TRBV4-3"	98	33649	0.00291241938839193
"17962"	"HD_63"	"TRBV5-1"	567	33649	0.0168504264614104
"17963"	"HD_63"	"TRBV5-3"	117	33649	0.00347707212695771
"17964"	"HD_63"	"TRBV5-4"	1091	33649	0.032422954619751
"17965"	"HD_63"	"TRBV5-5"	551	33649	0.0163749294184077
"17966"	"HD_63"	"TRBV5-6"	1505	33649	0.0447264406074475
"17967"	"HD_63"	"TRBV5-7"	27	33649	0.000802401260067164
"17968"	"HD_63"	"TRBV5-8"	35	33649	0.00104014978156855
"17969"	"HD_63"	"TRBV6-1"	1524	33649	0.0452910933460133
"17970"	"HD_63"	"TRBV6-23"	1004	33649	0.0298374394484234
"17971"	"HD_63"	"TRBV6-4"	263	33649	0.00781598264435793
"17972"	"HD_63"	"TRBV6-5"	4657	33649	0.138399358078992
"17973"	"HD_63"	"TRBV6-6"	1156	33649	0.0343546613569497
"17974"	"HD_63"	"TRBV6-7"	4	33649	0.000118874260750691
"17975"	"HD_63"	"TRBV6-8"	29	33649	0.000861838390442509
"17976"	"HD_63"	"TRBV6-9"	69	33649	0.00205058099794942
"17977"	"HD_63"	"TRBV7-1"	0	33649	0
"17978"	"HD_63"	"TRBV7-2"	549	33649	0.0163154922880323
"17979"	"HD_63"	"TRBV7-3"	48	33649	0.00142649112900829
"17980"	"HD_63"	"TRBV7-4"	94	33649	0.00279354512764124
"17981"	"HD_63"	"TRBV7-6"	431	33649	0.012808701595887
"17982"	"HD_63"	"TRBV7-7"	3	33649	8.91556955630182e-05
"17983"	"HD_63"	"TRBV7-8"	9	33649	0.000267467086689055
"17984"	"HD_63"	"TRBV7-9"	891	33649	0.0264792415822164
"17985"	"HD_63"	"TRBV9"	37	33649	0.00109958691194389
"17986"	"HD_64"	"TRBV1"	0	22659	0
"17987"	"HD_64"	"TRBV10-1"	55	22659	0.00242729158391809
"17988"	"HD_64"	"TRBV10-2"	20	22659	0.000882651485061124
"17989"	"HD_64"	"TRBV10-3"	634	22659	0.0279800520764376
"17990"	"HD_64"	"TRBV11-1"	398	22659	0.0175647645527164
"17991"	"HD_64"	"TRBV11-2"	152	22659	0.00670815128646454
"17992"	"HD_64"	"TRBV11-3"	8	22659	0.000353060594024449
"17993"	"HD_64"	"TRBV12-34"	1570	22659	0.0692881415772982
"17994"	"HD_64"	"TRBV12-5"	7	22659	0.000308928019771393
"17995"	"HD_64"	"TRBV13"	196	22659	0.00864998455359901
"17996"	"HD_64"	"TRBV14"	85	22659	0.00375126881150978
"17997"	"HD_64"	"TRBV15"	375	22659	0.0165497153448961
"17998"	"HD_64"	"TRBV16"	0	22659	0
"17999"	"HD_64"	"TRBV18"	990	22659	0.0436912485105256
"18000"	"HD_64"	"TRBV19"	2715	22659	0.119819939097048
"18001"	"HD_64"	"TRBV2"	10	22659	0.000441325742530562
"18002"	"HD_64"	"TRBV20-1"	410	22659	0.018094355443753
"18003"	"HD_64"	"TRBV21-1"	31	22659	0.00136810980184474
"18004"	"HD_64"	"TRBV23-1"	2	22659	8.82651485061124e-05
"18005"	"HD_64"	"TRBV24-1"	370	22659	0.0163290524736308
"18006"	"HD_64"	"TRBV25-1"	4	22659	0.000176530297012225
"18007"	"HD_64"	"TRBV26"	0	22659	0
"18008"	"HD_64"	"TRBV27"	1403	22659	0.0619180016770378
"18009"	"HD_64"	"TRBV28"	187	22659	0.00825279138532151
"18010"	"HD_64"	"TRBV29-1"	1916	22659	0.0845580122688556
"18011"	"HD_64"	"TRBV3-1"	0	22659	0
"18012"	"HD_64"	"TRBV3-2"	0	22659	0
"18013"	"HD_64"	"TRBV30"	828	22659	0.0365417714815305
"18014"	"HD_64"	"TRBV4-1"	15	22659	0.000661988613795843
"18015"	"HD_64"	"TRBV4-2"	81	22659	0.00357473851449755
"18016"	"HD_64"	"TRBV4-3"	60	22659	0.00264795445518337
"18017"	"HD_64"	"TRBV5-1"	543	22659	0.0239639878194095
"18018"	"HD_64"	"TRBV5-3"	49	22659	0.00216249613839975
"18019"	"HD_64"	"TRBV5-4"	825	22659	0.0364093737587713
"18020"	"HD_64"	"TRBV5-5"	597	22659	0.0263471468290745
"18021"	"HD_64"	"TRBV5-6"	798	22659	0.0352177942539388
"18022"	"HD_64"	"TRBV5-7"	17	22659	0.000750253762301955
"18023"	"HD_64"	"TRBV5-8"	9	22659	0.000397193168277506
"18024"	"HD_64"	"TRBV6-1"	1498	22659	0.0661105962310782
"18025"	"HD_64"	"TRBV6-23"	778	22659	0.0343351427688777
"18026"	"HD_64"	"TRBV6-4"	208	22659	0.00917957544463568
"18027"	"HD_64"	"TRBV6-5"	2572	22659	0.113508980978861
"18028"	"HD_64"	"TRBV6-6"	1053	22659	0.0464716006884682
"18029"	"HD_64"	"TRBV6-7"	1	22659	4.41325742530562e-05
"18030"	"HD_64"	"TRBV6-8"	14	22659	0.000617856039542787
"18031"	"HD_64"	"TRBV6-9"	9	22659	0.000397193168277506
"18032"	"HD_64"	"TRBV7-1"	0	22659	0
"18033"	"HD_64"	"TRBV7-2"	415	22659	0.0183150183150183
"18034"	"HD_64"	"TRBV7-3"	13	22659	0.00057372346528973
"18035"	"HD_64"	"TRBV7-4"	68	22659	0.00300101504920782
"18036"	"HD_64"	"TRBV7-6"	252	22659	0.0111214087117702
"18037"	"HD_64"	"TRBV7-7"	5	22659	0.000220662871265281
"18038"	"HD_64"	"TRBV7-8"	3	22659	0.000132397722759169
"18039"	"HD_64"	"TRBV7-9"	406	22659	0.0179178251467408
"18040"	"HD_64"	"TRBV9"	4	22659	0.000176530297012225
"18041"	"HD_65"	"TRBV1"	0	27407	0
"18042"	"HD_65"	"TRBV10-1"	47	27407	0.00171489035647827
"18043"	"HD_65"	"TRBV10-2"	11	27407	0.000401357317473638
"18044"	"HD_65"	"TRBV10-3"	306	27407	0.0111650308315394
"18045"	"HD_65"	"TRBV11-1"	1147	27407	0.0418506221038421
"18046"	"HD_65"	"TRBV11-2"	121	27407	0.00441493049221002
"18047"	"HD_65"	"TRBV11-3"	5	27407	0.000182435144306199
"18048"	"HD_65"	"TRBV12-34"	1439	27407	0.0525048345313241
"18049"	"HD_65"	"TRBV12-5"	19	27407	0.000693253548363557
"18050"	"HD_65"	"TRBV13"	236	27407	0.0086109388112526
"18051"	"HD_65"	"TRBV14"	35	27407	0.00127704601014339
"18052"	"HD_65"	"TRBV15"	486	27407	0.0177326960265626
"18053"	"HD_65"	"TRBV16"	0	27407	0
"18054"	"HD_65"	"TRBV18"	498	27407	0.0181705403728974
"18055"	"HD_65"	"TRBV19"	5550	27407	0.202503010179881
"18056"	"HD_65"	"TRBV2"	4	27407	0.000145948115444959
"18057"	"HD_65"	"TRBV20-1"	100	27407	0.00364870288612398
"18058"	"HD_65"	"TRBV21-1"	21	27407	0.000766227606086036
"18059"	"HD_65"	"TRBV23-1"	1	27407	3.64870288612398e-05
"18060"	"HD_65"	"TRBV24-1"	145	27407	0.00529061918487978
"18061"	"HD_65"	"TRBV25-1"	7	27407	0.000255409202028679
"18062"	"HD_65"	"TRBV26"	0	27407	0
"18063"	"HD_65"	"TRBV27"	1237	27407	0.0451344547013537
"18064"	"HD_65"	"TRBV28"	51	27407	0.00186083847192323
"18065"	"HD_65"	"TRBV29-1"	4440	27407	0.162002408143905
"18066"	"HD_65"	"TRBV3-1"	0	27407	0
"18067"	"HD_65"	"TRBV3-2"	0	27407	0
"18068"	"HD_65"	"TRBV30"	723	27407	0.0263801218666764
"18069"	"HD_65"	"TRBV4-1"	13	27407	0.000474331375196118
"18070"	"HD_65"	"TRBV4-2"	40	27407	0.00145948115444959
"18071"	"HD_65"	"TRBV4-3"	80	27407	0.00291896230889919
"18072"	"HD_65"	"TRBV5-1"	232	27407	0.00846499069580764
"18073"	"HD_65"	"TRBV5-3"	128	27407	0.0046703396942387
"18074"	"HD_65"	"TRBV5-4"	713	27407	0.026015251578064
"18075"	"HD_65"	"TRBV5-5"	491	27407	0.0179151311708688
"18076"	"HD_65"	"TRBV5-6"	796	27407	0.0290436749735469
"18077"	"HD_65"	"TRBV5-7"	15	27407	0.000547305432918597
"18078"	"HD_65"	"TRBV5-8"	8	27407	0.000291896230889919
"18079"	"HD_65"	"TRBV6-1"	1258	27407	0.0459006823074397
"18080"	"HD_65"	"TRBV6-23"	1444	27407	0.0526872696756303
"18081"	"HD_65"	"TRBV6-4"	271	27407	0.00988798482139599
"18082"	"HD_65"	"TRBV6-5"	2842	27407	0.103696136023644
"18083"	"HD_65"	"TRBV6-6"	889	27407	0.0324369686576422
"18084"	"HD_65"	"TRBV6-7"	4	27407	0.000145948115444959
"18085"	"HD_65"	"TRBV6-8"	48	27407	0.00175137738533951
"18086"	"HD_65"	"TRBV6-9"	19	27407	0.000693253548363557
"18087"	"HD_65"	"TRBV7-1"	0	27407	0
"18088"	"HD_65"	"TRBV7-2"	584	27407	0.0213084248549641
"18089"	"HD_65"	"TRBV7-3"	19	27407	0.000693253548363557
"18090"	"HD_65"	"TRBV7-4"	58	27407	0.00211624767395191
"18091"	"HD_65"	"TRBV7-6"	523	27407	0.0190827160944284
"18092"	"HD_65"	"TRBV7-7"	3	27407	0.000109461086583719
"18093"	"HD_65"	"TRBV7-8"	5	27407	0.000182435144306199
"18094"	"HD_65"	"TRBV7-9"	287	27407	0.0104717772831758
"18095"	"HD_65"	"TRBV9"	8	27407	0.000291896230889919
"18096"	"HD_66"	"TRBV1"	0	54262	0
"18097"	"HD_66"	"TRBV10-1"	20	54262	0.000368582064796727
"18098"	"HD_66"	"TRBV10-2"	10	54262	0.000184291032398364
"18099"	"HD_66"	"TRBV10-3"	640	54262	0.0117946260734953
"18100"	"HD_66"	"TRBV11-1"	2371	54262	0.043695403781652
"18101"	"HD_66"	"TRBV11-2"	248	54262	0.00457041760347942
"18102"	"HD_66"	"TRBV11-3"	6998	54262	0.128966864472375
"18103"	"HD_66"	"TRBV12-34"	3239	54262	0.0596918653938299
"18104"	"HD_66"	"TRBV12-5"	21	54262	0.000387011168036563
"18105"	"HD_66"	"TRBV13"	835	54262	0.0153883012052634
"18106"	"HD_66"	"TRBV14"	35	54262	0.000645018613394272
"18107"	"HD_66"	"TRBV15"	1377	54262	0.0253768751612547
"18108"	"HD_66"	"TRBV16"	0	54262	0
"18109"	"HD_66"	"TRBV18"	1174	54262	0.0216357672035679
"18110"	"HD_66"	"TRBV19"	8250	54262	0.15204010172865
"18111"	"HD_66"	"TRBV2"	12	54262	0.000221149238878036
"18112"	"HD_66"	"TRBV20-1"	105	54262	0.00193505584018282
"18113"	"HD_66"	"TRBV21-1"	28	54262	0.000516014890715418
"18114"	"HD_66"	"TRBV23-1"	0	54262	0
"18115"	"HD_66"	"TRBV24-1"	164	54262	0.00302237293133316
"18116"	"HD_66"	"TRBV25-1"	2	54262	3.68582064796727e-05
"18117"	"HD_66"	"TRBV26"	0	54262	0
"18118"	"HD_66"	"TRBV27"	2649	54262	0.0488186944823265
"18119"	"HD_66"	"TRBV28"	10	54262	0.000184291032398364
"18120"	"HD_66"	"TRBV29-1"	6326	54262	0.116582507095205
"18121"	"HD_66"	"TRBV3-1"	1	54262	1.84291032398364e-05
"18122"	"HD_66"	"TRBV3-2"	0	54262	0
"18123"	"HD_66"	"TRBV30"	3356	54262	0.0618480704728908
"18124"	"HD_66"	"TRBV4-1"	19	54262	0.000350152961556891
"18125"	"HD_66"	"TRBV4-2"	31	54262	0.000571302200434927
"18126"	"HD_66"	"TRBV4-3"	98	54262	0.00180605211750396
"18127"	"HD_66"	"TRBV5-1"	482	54262	0.00888282776160112
"18128"	"HD_66"	"TRBV5-3"	145	54262	0.00267221996977627
"18129"	"HD_66"	"TRBV5-4"	1617	54262	0.0297998599388154
"18130"	"HD_66"	"TRBV5-5"	922	54262	0.0169916331871291
"18131"	"HD_66"	"TRBV5-6"	2174	54262	0.0400648704434042
"18132"	"HD_66"	"TRBV5-7"	33	54262	0.0006081604069146
"18133"	"HD_66"	"TRBV5-8"	5	54262	9.21455161991818e-05
"18134"	"HD_66"	"TRBV6-1"	1648	54262	0.0303711621392503
"18135"	"HD_66"	"TRBV6-23"	1384	54262	0.0255058788839335
"18136"	"HD_66"	"TRBV6-4"	237	54262	0.00436769746784121
"18137"	"HD_66"	"TRBV6-5"	4540	54262	0.083668128708857
"18138"	"HD_66"	"TRBV6-6"	1269	54262	0.0233865320113523
"18139"	"HD_66"	"TRBV6-7"	1	54262	1.84291032398364e-05
"18140"	"HD_66"	"TRBV6-8"	62	54262	0.00114260440086985
"18141"	"HD_66"	"TRBV6-9"	83	54262	0.00152961556890642
"18142"	"HD_66"	"TRBV7-1"	0	54262	0
"18143"	"HD_66"	"TRBV7-2"	373	54262	0.00687405550845896
"18144"	"HD_66"	"TRBV7-3"	21	54262	0.000387011168036563
"18145"	"HD_66"	"TRBV7-4"	115	54262	0.00211934687258118
"18146"	"HD_66"	"TRBV7-6"	662	54262	0.0122000663447717
"18147"	"HD_66"	"TRBV7-7"	2	54262	3.68582064796727e-05
"18148"	"HD_66"	"TRBV7-8"	0	54262	0
"18149"	"HD_66"	"TRBV7-9"	457	54262	0.00842210018060521
"18150"	"HD_66"	"TRBV9"	11	54262	0.0002027201356382
"18151"	"HD_67"	"TRBV1"	0	28251	0
"18152"	"HD_67"	"TRBV10-1"	78	28251	0.00276096421365615
"18153"	"HD_67"	"TRBV10-2"	37	28251	0.00130968815263177
"18154"	"HD_67"	"TRBV10-3"	458	28251	0.0162118155109554
"18155"	"HD_67"	"TRBV11-1"	379	28251	0.0134154543202011
"18156"	"HD_67"	"TRBV11-2"	186	28251	0.00658383774025698
"18157"	"HD_67"	"TRBV11-3"	9	28251	0.000318572793883402
"18158"	"HD_67"	"TRBV12-34"	1111	28251	0.0393260415560511
"18159"	"HD_67"	"TRBV12-5"	14	28251	0.000495557679374181
"18160"	"HD_67"	"TRBV13"	244	28251	0.00863686241195002
"18161"	"HD_67"	"TRBV14"	105	28251	0.00371668259530636
"18162"	"HD_67"	"TRBV15"	348	28251	0.0123181480301582
"18163"	"HD_67"	"TRBV16"	0	28251	0
"18164"	"HD_67"	"TRBV18"	617	28251	0.0218399348695621
"18165"	"HD_67"	"TRBV19"	2720	28251	0.0962797777069838
"18166"	"HD_67"	"TRBV2"	64	28251	0.00226540653428197
"18167"	"HD_67"	"TRBV20-1"	693	28251	0.024530105129022
"18168"	"HD_67"	"TRBV21-1"	152	28251	0.00538034051891968
"18169"	"HD_67"	"TRBV23-1"	5	28251	0.000176984885490779
"18170"	"HD_67"	"TRBV24-1"	565	28251	0.019999292060458
"18171"	"HD_67"	"TRBV25-1"	13	28251	0.000460160702276026
"18172"	"HD_67"	"TRBV26"	0	28251	0
"18173"	"HD_67"	"TRBV27"	1588	28251	0.0562103996318714
"18174"	"HD_67"	"TRBV28"	169	28251	0.00598208912958833
"18175"	"HD_67"	"TRBV29-1"	1535	28251	0.0543343598456692
"18176"	"HD_67"	"TRBV3-1"	0	28251	0
"18177"	"HD_67"	"TRBV3-2"	0	28251	0
"18178"	"HD_67"	"TRBV30"	790	28251	0.0279636119075431
"18179"	"HD_67"	"TRBV4-1"	60	28251	0.00212381862588935
"18180"	"HD_67"	"TRBV4-2"	79	28251	0.00279636119075431
"18181"	"HD_67"	"TRBV4-3"	93	28251	0.00329191887012849
"18182"	"HD_67"	"TRBV5-1"	665	28251	0.0235389897702736
"18183"	"HD_67"	"TRBV5-3"	98	28251	0.00346890375561927
"18184"	"HD_67"	"TRBV5-4"	969	28251	0.034299670808113
"18185"	"HD_67"	"TRBV5-5"	298	28251	0.0105482991752504
"18186"	"HD_67"	"TRBV5-6"	1761	28251	0.0623340766698524
"18187"	"HD_67"	"TRBV5-7"	26	28251	0.000920321404552051
"18188"	"HD_67"	"TRBV5-8"	26	28251	0.000920321404552051
"18189"	"HD_67"	"TRBV6-1"	2222	28251	0.0786520831121022
"18190"	"HD_67"	"TRBV6-23"	909	28251	0.0321758521822236
"18191"	"HD_67"	"TRBV6-4"	376	28251	0.0133092633889066
"18192"	"HD_67"	"TRBV6-5"	4459	28251	0.157835120880677
"18193"	"HD_67"	"TRBV6-6"	1972	28251	0.0698028388375633
"18194"	"HD_67"	"TRBV6-7"	7	28251	0.000247778839687091
"18195"	"HD_67"	"TRBV6-8"	83	28251	0.00293794909914693
"18196"	"HD_67"	"TRBV6-9"	91	28251	0.00322112491593218
"18197"	"HD_67"	"TRBV7-1"	0	28251	0
"18198"	"HD_67"	"TRBV7-2"	686	28251	0.0242823262893349
"18199"	"HD_67"	"TRBV7-3"	66	28251	0.00233620048847828
"18200"	"HD_67"	"TRBV7-4"	51	28251	0.00180524583200595
"18201"	"HD_67"	"TRBV7-6"	581	28251	0.0205656436940285
"18202"	"HD_67"	"TRBV7-7"	26	28251	0.000920321404552051
"18203"	"HD_67"	"TRBV7-8"	8	28251	0.000283175816785247
"18204"	"HD_67"	"TRBV7-9"	739	28251	0.0261583660755371
"18205"	"HD_67"	"TRBV9"	20	28251	0.000707939541963116
"18206"	"HD_68"	"TRBV1"	0	27273	0
"18207"	"HD_68"	"TRBV10-1"	58	27273	0.00212664540021266
"18208"	"HD_68"	"TRBV10-2"	18	27273	0.000659993400065999
"18209"	"HD_68"	"TRBV10-3"	348	27273	0.012759872401276
"18210"	"HD_68"	"TRBV11-1"	643	27273	0.0235764309023576
"18211"	"HD_68"	"TRBV11-2"	207	27273	0.00758992410075899
"18212"	"HD_68"	"TRBV11-3"	25	27273	0.000916657500091666
"18213"	"HD_68"	"TRBV12-34"	1603	27273	0.0587760789058776
"18214"	"HD_68"	"TRBV12-5"	18	27273	0.000659993400065999
"18215"	"HD_68"	"TRBV13"	504	27273	0.018479815201848
"18216"	"HD_68"	"TRBV14"	129	27273	0.004729952700473
"18217"	"HD_68"	"TRBV15"	454	27273	0.0166465002016646
"18218"	"HD_68"	"TRBV16"	0	27273	0
"18219"	"HD_68"	"TRBV18"	776	27273	0.0284530488028453
"18220"	"HD_68"	"TRBV19"	3536	27273	0.129652036812965
"18221"	"HD_68"	"TRBV2"	30	27273	0.00109998900011
"18222"	"HD_68"	"TRBV20-1"	554	27273	0.0203131302020313
"18223"	"HD_68"	"TRBV21-1"	64	27273	0.00234664320023466
"18224"	"HD_68"	"TRBV23-1"	0	27273	0
"18225"	"HD_68"	"TRBV24-1"	511	27273	0.0187364793018736
"18226"	"HD_68"	"TRBV25-1"	6	27273	0.000219997800022
"18227"	"HD_68"	"TRBV26"	0	27273	0
"18228"	"HD_68"	"TRBV27"	1353	27273	0.049609503904961
"18229"	"HD_68"	"TRBV28"	12	27273	0.000439995600044
"18230"	"HD_68"	"TRBV29-1"	2467	27273	0.0904557621090456
"18231"	"HD_68"	"TRBV3-1"	0	27273	0
"18232"	"HD_68"	"TRBV3-2"	0	27273	0
"18233"	"HD_68"	"TRBV30"	1012	27273	0.0371062956037106
"18234"	"HD_68"	"TRBV4-1"	46	27273	0.00168664980016866
"18235"	"HD_68"	"TRBV4-2"	40	27273	0.00146665200014667
"18236"	"HD_68"	"TRBV4-3"	0	27273	0
"18237"	"HD_68"	"TRBV5-1"	669	27273	0.024529754702453
"18238"	"HD_68"	"TRBV5-3"	58	27273	0.00212664540021266
"18239"	"HD_68"	"TRBV5-4"	940	27273	0.0344663220034466
"18240"	"HD_68"	"TRBV5-5"	504	27273	0.018479815201848
"18241"	"HD_68"	"TRBV5-6"	1106	27273	0.0405529278040553
"18242"	"HD_68"	"TRBV5-7"	18	27273	0.000659993400065999
"18243"	"HD_68"	"TRBV5-8"	14	27273	0.000513328200051333
"18244"	"HD_68"	"TRBV6-1"	2334	27273	0.0855791442085579
"18245"	"HD_68"	"TRBV6-23"	414	27273	0.015179848201518
"18246"	"HD_68"	"TRBV6-4"	341	27273	0.0125032083012503
"18247"	"HD_68"	"TRBV6-5"	4072	27273	0.149305173614931
"18248"	"HD_68"	"TRBV6-6"	1007	27273	0.0369229641036923
"18249"	"HD_68"	"TRBV6-7"	3	27273	0.000109998900011
"18250"	"HD_68"	"TRBV6-8"	36	27273	0.001319986800132
"18251"	"HD_68"	"TRBV6-9"	27	27273	0.000989990100098999
"18252"	"HD_68"	"TRBV7-1"	0	27273	0
"18253"	"HD_68"	"TRBV7-2"	337	27273	0.0123565431012357
"18254"	"HD_68"	"TRBV7-3"	78	27273	0.002859971400286
"18255"	"HD_68"	"TRBV7-4"	109	27273	0.00399662670039966
"18256"	"HD_68"	"TRBV7-6"	374	27273	0.0137131962013713
"18257"	"HD_68"	"TRBV7-7"	5	27273	0.000183331500018333
"18258"	"HD_68"	"TRBV7-8"	5	27273	0.000183331500018333
"18259"	"HD_68"	"TRBV7-9"	389	27273	0.0142631907014263
"18260"	"HD_68"	"TRBV9"	19	27273	0.000696659700069666
"18261"	"HD_69"	"TRBV1"	0	14822	0
"18262"	"HD_69"	"TRBV10-1"	14	14822	0.000944541897179868
"18263"	"HD_69"	"TRBV10-2"	9	14822	0.000607205505329915
"18264"	"HD_69"	"TRBV10-3"	134	14822	0.00904061530157873
"18265"	"HD_69"	"TRBV11-1"	669	14822	0.0451356092295237
"18266"	"HD_69"	"TRBV11-2"	65	14822	0.00438537309404939
"18267"	"HD_69"	"TRBV11-3"	1826	14822	0.123195250303603
"18268"	"HD_69"	"TRBV12-34"	891	14822	0.0601133450276616
"18269"	"HD_69"	"TRBV12-5"	26	14822	0.00175414923761975
"18270"	"HD_69"	"TRBV13"	95	14822	0.0064093914451491
"18271"	"HD_69"	"TRBV14"	29	14822	0.00195655107272973
"18272"	"HD_69"	"TRBV15"	300	14822	0.0202401835109972
"18273"	"HD_69"	"TRBV16"	0	14822	0
"18274"	"HD_69"	"TRBV18"	608	14822	0.0410201052489543
"18275"	"HD_69"	"TRBV19"	1677	14822	0.113142625826474
"18276"	"HD_69"	"TRBV2"	8	14822	0.000539738226959924
"18277"	"HD_69"	"TRBV20-1"	211	14822	0.014235595736068
"18278"	"HD_69"	"TRBV21-1"	24	14822	0.00161921468087977
"18279"	"HD_69"	"TRBV23-1"	1	14822	6.74672783699906e-05
"18280"	"HD_69"	"TRBV24-1"	145	14822	0.00978275536364863
"18281"	"HD_69"	"TRBV25-1"	2	14822	0.000134934556739981
"18282"	"HD_69"	"TRBV26"	0	14822	0
"18283"	"HD_69"	"TRBV27"	711	14822	0.0479692349210633
"18284"	"HD_69"	"TRBV28"	78	14822	0.00526244771285926
"18285"	"HD_69"	"TRBV29-1"	1329	14822	0.0896640129537175
"18286"	"HD_69"	"TRBV3-1"	0	14822	0
"18287"	"HD_69"	"TRBV3-2"	0	14822	0
"18288"	"HD_69"	"TRBV30"	258	14822	0.0174065578194576
"18289"	"HD_69"	"TRBV4-1"	9	14822	0.000607205505329915
"18290"	"HD_69"	"TRBV4-2"	37	14822	0.00249628929968965
"18291"	"HD_69"	"TRBV4-3"	73	14822	0.00492511132100931
"18292"	"HD_69"	"TRBV5-1"	296	14822	0.0199703143975172
"18293"	"HD_69"	"TRBV5-3"	23	14822	0.00155174740250978
"18294"	"HD_69"	"TRBV5-4"	455	14822	0.0306976116583457
"18295"	"HD_69"	"TRBV5-5"	272	14822	0.0183510997166374
"18296"	"HD_69"	"TRBV5-6"	415	14822	0.0279989205235461
"18297"	"HD_69"	"TRBV5-7"	11	14822	0.000742140062069896
"18298"	"HD_69"	"TRBV5-8"	8	14822	0.000539738226959924
"18299"	"HD_69"	"TRBV6-1"	1069	14822	0.0721225205775199
"18300"	"HD_69"	"TRBV6-23"	476	14822	0.0321144245041155
"18301"	"HD_69"	"TRBV6-4"	141	14822	0.00951288625016867
"18302"	"HD_69"	"TRBV6-5"	1437	14822	0.0969504790176764
"18303"	"HD_69"	"TRBV6-6"	366	14822	0.0246930238834165
"18304"	"HD_69"	"TRBV6-7"	7	14822	0.000472270948589934
"18305"	"HD_69"	"TRBV6-8"	15	14822	0.00101200917554986
"18306"	"HD_69"	"TRBV6-9"	6	14822	0.000404803670219943
"18307"	"HD_69"	"TRBV7-1"	0	14822	0
"18308"	"HD_69"	"TRBV7-2"	148	14822	0.0099851571987586
"18309"	"HD_69"	"TRBV7-3"	41	14822	0.00276615841316961
"18310"	"HD_69"	"TRBV7-4"	17	14822	0.00114694373228984
"18311"	"HD_69"	"TRBV7-6"	187	14822	0.0126163810551882
"18312"	"HD_69"	"TRBV7-7"	3	14822	0.000202401835109972
"18313"	"HD_69"	"TRBV7-8"	1	14822	6.74672783699906e-05
"18314"	"HD_69"	"TRBV7-9"	192	14822	0.0129537174470382
"18315"	"HD_69"	"TRBV9"	7	14822	0.000472270948589934
"18316"	"HD_7"	"TRBV1"	0	33331	0
"18317"	"HD_7"	"TRBV10-1"	19	33331	0.000570039902793196
"18318"	"HD_7"	"TRBV10-2"	6	33331	0.000180012600882062
"18319"	"HD_7"	"TRBV10-3"	631	33331	0.0189313251927635
"18320"	"HD_7"	"TRBV11-1"	1122	33331	0.0336623563649455
"18321"	"HD_7"	"TRBV11-2"	179	33331	0.00537037592631484
"18322"	"HD_7"	"TRBV11-3"	8	33331	0.000240016801176082
"18323"	"HD_7"	"TRBV12-34"	2570	33331	0.0771053973778165
"18324"	"HD_7"	"TRBV12-5"	13	33331	0.000390027301911134
"18325"	"HD_7"	"TRBV13"	427	33331	0.0128108967627734
"18326"	"HD_7"	"TRBV14"	196	33331	0.00588041162881402
"18327"	"HD_7"	"TRBV15"	976	33331	0.029282049743482
"18328"	"HD_7"	"TRBV16"	0	33331	0
"18329"	"HD_7"	"TRBV18"	1172	33331	0.0351624613722961
"18330"	"HD_7"	"TRBV19"	4019	33331	0.120578440490834
"18331"	"HD_7"	"TRBV2"	9	33331	0.000270018901323093
"18332"	"HD_7"	"TRBV20-1"	435	33331	0.0130509135639495
"18333"	"HD_7"	"TRBV21-1"	45	33331	0.00135009450661546
"18334"	"HD_7"	"TRBV23-1"	0	33331	0
"18335"	"HD_7"	"TRBV24-1"	330	33331	0.0099006930485134
"18336"	"HD_7"	"TRBV25-1"	5	33331	0.000150010500735051
"18337"	"HD_7"	"TRBV26"	0	33331	0
"18338"	"HD_7"	"TRBV27"	2662	33331	0.0798655905913414
"18339"	"HD_7"	"TRBV28"	96	33331	0.00288020161411299
"18340"	"HD_7"	"TRBV29-1"	2989	33331	0.0896762773394138
"18341"	"HD_7"	"TRBV3-1"	0	33331	0
"18342"	"HD_7"	"TRBV3-2"	0	33331	0
"18343"	"HD_7"	"TRBV30"	1134	33331	0.0340223815667097
"18344"	"HD_7"	"TRBV4-1"	27	33331	0.000810056703969278
"18345"	"HD_7"	"TRBV4-2"	125	33331	0.00375026251837629
"18346"	"HD_7"	"TRBV4-3"	317	33331	0.00951066574660226
"18347"	"HD_7"	"TRBV5-1"	435	33331	0.0130509135639495
"18348"	"HD_7"	"TRBV5-3"	87	33331	0.0026101827127899
"18349"	"HD_7"	"TRBV5-4"	969	33331	0.029072035042453
